Order ID,Order Status,Created Time,Seller SKU,Product Name,Quantity,SKU Unit Original Price
TT000255,Completed,2026-03-03 00:56:01,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000256,Completed,2026-03-02 06:50:51,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000256,Completed,2026-03-02 06:50:51,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000257,Completed,2026-02-23 00:05:03,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000258,Completed,2026-04-02 00:10:29,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000258,Completed,2026-04-02 00:10:29,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000258,Completed,2026-04-02 00:10:29,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000259,Completed,2026-02-25 00:54:39,SKN-SERUM-01,Glow Serum,1,42.00
TT000259,Completed,2026-02-25 00:54:39,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000260,Completed,2026-04-26 09:03:58,SKN-SERUM-01,Glow Serum,1,42.00
TT000260,Completed,2026-04-26 09:03:58,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000261,Completed,2026-04-21 19:54:26,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000261,Completed,2026-04-21 19:54:26,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000261,Completed,2026-04-21 19:54:26,SKN-SERUM-01,Glow Serum,1,42.00
TT000262,Completed,2026-03-02 22:12:59,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000262,Completed,2026-03-02 22:12:59,SKN-MINI-02,Mini Glow Drops,2,14.00
TT000263,Completed,2026-04-22 08:38:41,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000263,Completed,2026-04-22 08:38:41,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000263,Completed,2026-04-22 08:38:41,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000264,Completed,2026-04-26 14:40:38,CHK-BLUSH-01,Cream Blush — Petal,2,18.00
TT000264,Completed,2026-04-26 14:40:38,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000264,Completed,2026-04-26 14:40:38,SKN-MINI-02,Mini Glow Drops,2,14.00
TT000265,Completed,2026-03-02 04:00:55,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000265,Completed,2026-03-02 04:00:55,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000265,Completed,2026-03-02 04:00:55,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000266,Completed,2026-04-24 05:28:39,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000266,Completed,2026-04-24 05:28:39,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000267,Completed,2026-03-24 17:32:39,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000267,Completed,2026-03-24 17:32:39,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000268,Completed,2026-03-06 03:24:18,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000268,Completed,2026-03-06 03:24:18,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000269,Completed,2026-04-16 11:42:50,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000269,Completed,2026-04-16 11:42:50,FCE-CONC-03,Concealer — Light,1,21.00
TT000270,Completed,2026-03-16 00:56:42,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000270,Completed,2026-03-16 00:56:42,FCE-SPRAY-02,Setting Spray — Dewy,2,24.00
TT000271,Completed,2026-02-09 15:07:39,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000271,Completed,2026-02-09 15:07:39,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000272,Completed,2026-04-01 23:24:07,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000272,Completed,2026-04-01 23:24:07,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000272,Completed,2026-04-01 23:24:07,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000273,Completed,2026-02-19 03:54:20,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000274,Completed,2026-04-29 10:12:59,SKN-SERUM-01,Glow Serum,1,42.00
TT000274,Completed,2026-04-29 10:12:59,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000274,Completed,2026-04-29 10:12:59,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000275,Completed,2026-04-18 01:53:31,FCE-CONC-03,Concealer — Light,1,21.00
TT000275,Completed,2026-04-18 01:53:31,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000276,Completed,2026-03-15 19:55:47,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000276,Completed,2026-03-15 19:55:47,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000277,Completed,2026-02-20 07:09:48,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000277,Completed,2026-02-20 07:09:48,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000277,Completed,2026-02-20 07:09:48,SKN-SERUM-01,Glow Serum,2,42.00
TT000278,Completed,2026-03-11 02:29:24,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000278,Completed,2026-03-11 02:29:24,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000278,Completed,2026-03-11 02:29:24,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000279,Completed,2026-03-11 13:03:03,SKN-SERUM-01,Glow Serum,1,42.00
TT000279,Completed,2026-03-11 13:03:03,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000280,Completed,2026-02-15 11:10:04,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000280,Completed,2026-02-15 11:10:04,FCE-CONC-03,Concealer — Light,1,21.00
TT000280,Completed,2026-02-15 11:10:04,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000281,Completed,2026-03-05 05:15:49,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000281,Completed,2026-03-05 05:15:49,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000281,Completed,2026-03-05 05:15:49,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000282,Completed,2026-03-01 23:15:50,LSH-MASCARA-01,Volume Mascara — Black,2,18.00
TT000282,Completed,2026-03-01 23:15:50,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000283,Completed,2026-03-27 19:23:35,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000283,Completed,2026-03-27 19:23:35,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000284,Completed,2026-02-19 02:30:02,SKN-SERUM-01,Glow Serum,1,42.00
TT000284,Completed,2026-02-19 02:30:02,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000285,Cancelled,2026-04-09 02:45:59,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000285,Cancelled,2026-04-09 02:45:59,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000286,Completed,2026-04-07 05:46:59,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000286,Completed,2026-04-07 05:46:59,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000287,Completed,2026-02-14 21:12:24,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000287,Completed,2026-02-14 21:12:24,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000288,Completed,2026-03-10 09:35:24,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000288,Completed,2026-03-10 09:35:24,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000289,Completed,2026-04-17 06:18:23,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000289,Completed,2026-04-17 06:18:23,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000289,Completed,2026-04-17 06:18:23,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000290,Completed,2026-03-09 05:47:28,SKN-SERUM-01,Glow Serum,1,42.00
TT000290,Completed,2026-03-09 05:47:28,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000291,Completed,2026-02-20 18:02:38,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000291,Completed,2026-02-20 18:02:38,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000291,Completed,2026-02-20 18:02:38,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000292,Completed,2026-04-14 20:12:06,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000292,Completed,2026-04-14 20:12:06,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000293,Completed,2026-03-26 12:54:46,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000293,Completed,2026-03-26 12:54:46,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000294,Completed,2026-03-09 06:23:48,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000294,Completed,2026-03-09 06:23:48,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000295,Completed,2026-04-17 01:57:37,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000295,Completed,2026-04-17 01:57:37,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000295,Completed,2026-04-17 01:57:37,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000296,Completed,2026-02-10 07:07:34,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000296,Completed,2026-02-10 07:07:34,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000296,Completed,2026-02-10 07:07:34,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000297,Completed,2026-04-04 11:41:38,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000297,Completed,2026-04-04 11:41:38,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000297,Completed,2026-04-04 11:41:38,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000298,Completed,2026-03-23 05:55:38,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000298,Completed,2026-03-23 05:55:38,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000299,Completed,2026-04-12 23:35:17,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000299,Completed,2026-04-12 23:35:17,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000300,Completed,2026-02-20 11:29:15,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000300,Completed,2026-02-20 11:29:15,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000301,Completed,2026-02-28 08:22:39,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000301,Completed,2026-02-28 08:22:39,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000302,Completed,2026-02-27 22:41:06,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000302,Completed,2026-02-27 22:41:06,FCE-CONC-03,Concealer — Light,1,21.00
TT000303,Completed,2026-04-14 16:43:50,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000303,Completed,2026-04-14 16:43:50,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000304,Completed,2026-03-26 08:13:22,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000304,Completed,2026-03-26 08:13:22,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000304,Completed,2026-03-26 08:13:22,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000305,Completed,2026-04-15 02:30:21,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000305,Completed,2026-04-15 02:30:21,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000305,Completed,2026-04-15 02:30:21,SKN-SERUM-01,Glow Serum,2,42.00
TT000306,Completed,2026-03-11 01:39:11,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000306,Completed,2026-03-11 01:39:11,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000307,Completed,2026-03-13 18:56:09,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000307,Completed,2026-03-13 18:56:09,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000308,Completed,2026-02-09 07:37:17,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000308,Completed,2026-02-09 07:37:17,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000308,Completed,2026-02-09 07:37:17,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000309,Completed,2026-04-13 05:44:00,SKN-SERUM-01,Glow Serum,1,42.00
TT000309,Completed,2026-04-13 05:44:00,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000310,Completed,2026-03-07 05:38:13,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000310,Completed,2026-03-07 05:38:13,FCE-CONC-03,Concealer — Light,1,21.00
TT000311,Completed,2026-04-11 17:09:36,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000311,Completed,2026-04-11 17:09:36,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000312,Completed,2026-03-16 22:51:40,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000312,Completed,2026-03-16 22:51:40,SKN-SERUM-01,Glow Serum,1,42.00
TT000313,Completed,2026-05-02 23:06:03,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000314,Completed,2026-03-06 05:11:02,SKN-SERUM-01,Glow Serum,1,42.00
TT000314,Completed,2026-03-06 05:11:02,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000314,Completed,2026-03-06 05:11:02,FCE-CONC-03,Concealer — Light,1,21.00
TT000315,Completed,2026-05-01 13:34:24,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000315,Completed,2026-05-01 13:34:24,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000316,Completed,2026-03-06 04:49:08,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000317,Completed,2026-03-26 19:46:03,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000317,Completed,2026-03-26 19:46:03,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000317,Completed,2026-03-26 19:46:03,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000318,Completed,2026-02-20 17:28:26,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000318,Completed,2026-02-20 17:28:26,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000319,Completed,2026-04-04 19:27:18,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000319,Completed,2026-04-04 19:27:18,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000320,Completed,2026-03-17 21:40:21,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000320,Completed,2026-03-17 21:40:21,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000320,Completed,2026-03-17 21:40:21,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000321,Completed,2026-04-28 00:21:32,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000321,Completed,2026-04-28 00:21:32,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000322,Completed,2026-03-10 18:30:04,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000323,Completed,2026-03-06 06:12:16,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000323,Completed,2026-03-06 06:12:16,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000323,Completed,2026-03-06 06:12:16,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000324,Completed,2026-04-02 17:35:55,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000324,Completed,2026-04-02 17:35:55,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000324,Completed,2026-04-02 17:35:55,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000325,Completed,2026-04-23 09:54:55,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000325,Completed,2026-04-23 09:54:55,CHK-BRONZ-02,Liquid Bronzer,2,20.00
TT000326,Completed,2026-03-13 22:33:45,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000326,Completed,2026-03-13 22:33:45,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000327,Completed,2026-03-23 04:11:24,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000327,Completed,2026-03-23 04:11:24,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000327,Completed,2026-03-23 04:11:24,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000327,Completed,2026-03-23 04:11:24,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000328,Completed,2026-04-10 02:22:12,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000329,Completed,2026-02-10 10:56:38,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000329,Completed,2026-02-10 10:56:38,SKN-MINI-02,Mini Glow Drops,2,14.00
TT000330,Completed,2026-04-15 17:00:26,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000330,Completed,2026-04-15 17:00:26,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000331,Completed,2026-04-22 18:25:30,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000331,Completed,2026-04-22 18:25:30,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000332,Completed,2026-04-12 06:30:47,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000332,Completed,2026-04-12 06:30:47,FCE-CONC-03,Concealer — Light,1,21.00
TT000333,Completed,2026-03-13 00:03:10,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000333,Completed,2026-03-13 00:03:10,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000333,Completed,2026-03-13 00:03:10,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000334,Completed,2026-03-13 06:05:21,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000334,Completed,2026-03-13 06:05:21,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000335,Completed,2026-04-24 03:03:53,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000335,Completed,2026-04-24 03:03:53,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000336,Completed,2026-03-18 08:20:12,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000337,Cancelled,2026-04-09 13:36:09,FCE-CONC-03,Concealer — Light,1,21.00
TT000337,Cancelled,2026-04-09 13:36:09,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000338,Cancelled,2026-03-12 15:10:13,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000338,Cancelled,2026-03-12 15:10:13,FCE-CONC-03,Concealer — Light,1,21.00
TT000338,Cancelled,2026-03-12 15:10:13,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000339,Completed,2026-02-27 13:22:46,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000339,Completed,2026-02-27 13:22:46,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000340,Completed,2026-04-02 12:23:40,CHK-BLUSH-01,Cream Blush — Petal,2,18.00
TT000340,Completed,2026-04-02 12:23:40,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000340,Completed,2026-04-02 12:23:40,FCE-CONC-03,Concealer — Light,1,21.00
TT000341,Completed,2026-04-07 19:39:05,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000341,Completed,2026-04-07 19:39:05,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000341,Completed,2026-04-07 19:39:05,SKN-SERUM-01,Glow Serum,1,42.00
TT000342,Completed,2026-02-22 05:20:13,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000342,Completed,2026-02-22 05:20:13,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000343,Completed,2026-02-12 07:55:38,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000343,Completed,2026-02-12 07:55:38,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000344,Completed,2026-03-03 05:16:11,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000345,Completed,2026-03-15 14:26:16,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000345,Completed,2026-03-15 14:26:16,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000345,Completed,2026-03-15 14:26:16,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000346,Completed,2026-03-24 05:12:25,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000346,Completed,2026-03-24 05:12:25,FCE-CONC-03,Concealer — Light,2,21.00
TT000347,Completed,2026-04-22 03:59:14,SKN-SERUM-01,Glow Serum,1,42.00
TT000347,Completed,2026-04-22 03:59:14,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000348,Completed,2026-04-09 02:40:14,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000348,Completed,2026-04-09 02:40:14,CHK-BRONZ-02,Liquid Bronzer,2,20.00
TT000348,Completed,2026-04-09 02:40:14,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000349,Completed,2026-03-23 20:35:00,SKN-SERUM-01,Glow Serum,1,42.00
TT000349,Completed,2026-03-23 20:35:00,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000350,Completed,2026-03-18 23:22:18,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000350,Completed,2026-03-18 23:22:18,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000351,Completed,2026-03-06 02:18:50,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000351,Completed,2026-03-06 02:18:50,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000352,Completed,2026-03-31 07:48:17,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000352,Completed,2026-03-31 07:48:17,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000352,Completed,2026-03-31 07:48:17,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000353,Completed,2026-03-21 16:43:41,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000353,Completed,2026-03-21 16:43:41,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000353,Completed,2026-03-21 16:43:41,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000354,Completed,2026-04-16 13:28:46,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000354,Completed,2026-04-16 13:28:46,FCE-CONC-03,Concealer — Light,1,21.00
TT000354,Completed,2026-04-16 13:28:46,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000355,Completed,2026-02-17 22:52:08,SKN-SERUM-01,Glow Serum,1,42.00
TT000355,Completed,2026-02-17 22:52:08,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000356,Completed,2026-03-25 06:47:03,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000356,Completed,2026-03-25 06:47:03,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000357,Completed,2026-04-25 06:50:34,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000358,Completed,2026-04-23 21:35:52,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000358,Completed,2026-04-23 21:35:52,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000359,Completed,2026-02-11 16:22:59,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000359,Completed,2026-02-11 16:22:59,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000360,Completed,2026-03-16 12:45:14,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000360,Completed,2026-03-16 12:45:14,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000361,Completed,2026-03-04 19:33:01,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000361,Completed,2026-03-04 19:33:01,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000362,Completed,2026-03-19 05:17:12,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000363,Completed,2026-04-26 20:41:13,FCE-CONC-03,Concealer — Light,1,21.00
TT000364,Completed,2026-04-25 12:56:15,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000364,Completed,2026-04-25 12:56:15,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000365,Completed,2026-04-08 12:23:32,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000365,Completed,2026-04-08 12:23:32,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000365,Completed,2026-04-08 12:23:32,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000366,Completed,2026-02-10 06:29:32,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000366,Completed,2026-02-10 06:29:32,SKN-SERUM-01,Glow Serum,2,42.00
TT000366,Completed,2026-02-10 06:29:32,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000367,Completed,2026-05-01 06:33:53,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000367,Completed,2026-05-01 06:33:53,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000367,Completed,2026-05-01 06:33:53,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000368,Completed,2026-03-06 13:48:02,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000368,Completed,2026-03-06 13:48:02,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000369,Completed,2026-02-23 20:22:25,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000370,Completed,2026-02-15 03:21:52,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000370,Completed,2026-02-15 03:21:52,LIP-LINER-02,Lip Liner — Nude,2,13.00
TT000371,Completed,2026-02-18 05:20:21,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000371,Completed,2026-02-18 05:20:21,FCE-CONC-03,Concealer — Light,1,21.00
TT000372,Completed,2026-05-02 09:03:07,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000373,Completed,2026-03-29 22:58:26,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000373,Completed,2026-03-29 22:58:26,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000374,Completed,2026-03-21 17:27:37,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000374,Completed,2026-03-21 17:27:37,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000375,Completed,2026-03-14 05:38:34,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000375,Completed,2026-03-14 05:38:34,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000376,Completed,2026-03-31 12:59:59,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000376,Completed,2026-03-31 12:59:59,FCE-CONC-03,Concealer — Light,1,21.00
TT000376,Completed,2026-03-31 12:59:59,SKN-SERUM-01,Glow Serum,1,42.00
TT000377,Completed,2026-04-18 21:41:34,SKN-SERUM-01,Glow Serum,1,42.00
TT000377,Completed,2026-04-18 21:41:34,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000378,Completed,2026-04-13 04:46:06,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000378,Completed,2026-04-13 04:46:06,FCE-CONC-03,Concealer — Light,1,21.00
TT000379,Completed,2026-03-01 22:49:56,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000379,Completed,2026-03-01 22:49:56,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000380,Completed,2026-03-07 23:33:55,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000380,Completed,2026-03-07 23:33:55,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000381,Completed,2026-02-19 06:58:16,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000381,Completed,2026-02-19 06:58:16,CHK-BRONZ-02,Liquid Bronzer,1,20.00
